item_id,price,shop_id,shop_title,skuurl,sold,title,totalSoldQuantity
45643802848,115.20,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=45643802848,5,[按需印刷]细胞电生理学基本原理与膜片钳技术,73
520441338319,38.40,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=520441338319,0,控制论(或关于在动物和机器中控制和通信的科学第2版)/数学名著译丛/郝季仁,7
575630984253,62.40,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=575630984253,1,电脑组装与维修从入门到精通（第4版）,1
523170258755,18.80,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=523170258755,1,射影几何入门/美妙数学花园,19
583818207668,203.82,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=583818207668,2,【官方发货】纵隔、肺疾病临床与影像解析/张嵩,14
564866615034,53.10,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=564866615034,0,[按需印刷]LDO模拟集成电路设计,5
526189248071,262.40,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=526189248071,1,石学敏针灸全集(第2版),6
572387179381,59.90,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=572387179381,1,临床药物代谢动力学（案例版，第3版）（供药学类专业用）,1
538242298800,44.30,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=538242298800,1,数学模型与建模算法,3
583282227708,126.00,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=583282227708,0,汽车轮胎动力学/郭孔辉,13
520440634679,156.40,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=520440634679,1,"第2版 分子筛与多孔材料化学/徐如人,庞文琴,霍启升等",9
44903354562,78.40,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=44903354562,0,"数学物理方法II//柯朗,希尔伯特/熊振翔,杨应辰译",24
531574586039,35.60,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=531574586039,1,液晶显示器维修技能实训（第4版）,1
